customer_id,first_name,last_name,email,phone,birth_date,gender,city,state,region_id,registration_date,customer_segment
629,Leandro,Viana,calebe31@example.org,86 1930-3345,1958-07-30,M,Carvalho,CE,5,2024-03-23,Platinum
630,Catarina,Pires,vitor-gabrielcastro@example.org,+55 88 9743-6467,1957-03-06,F,Leão,SC,5,2024-05-10,Ouro
631,Paulo,Teixeira,ravi-luccanovais@example.org,38 1427-0866,1983-01-14,M,Rocha de Gomes,DF,4,2025-12-23,Bronze
632,Yago,da Mota,xviana@example.com,+55 66 9946-3816,1976-08-08,M,Moraes da Serra,RR,2,2025-09-08,Platinum
633,Isis,Cirino,alicia37@example.com,+55 62 2135-8454,1982-11-14,F,Fernandes Verde,AC,2,2026-06-04,Bronze
634,Nina,Montenegro,ycasa-grande@example.com,15 9306-3065,2006-03-27,F,Monteiro,MS,4,2024-11-13,Prata
635,Heitor,da Rosa,gomesemanuella@example.com,67 9705-8056,2006-08-29,F,Guerra,AL,3,2023-12-07,Ouro
636,Davi Lucca,Caldeira,maria-eduarda14@example.org,+55 49 5715-5993,1996-04-02,F,Martins,PI,5,2025-08-21,Bronze
637,Eduarda,Pacheco,bvasconcelos@example.org,+55 77 3960-6626,1957-12-07,F,Siqueira,CE,3,2024-02-25,Prata
638,Maria Luiza,Ferreira,ana-julia15@example.org,+55 95 6536-0816,2002-11-26,M,Rezende,PA,1,2024-07-21,Platinum
639,Luiz Gustavo,da Rocha,souzaluan@example.net,+55 33 2747-0000,1968-11-23,F,da Paz do Oeste,PE,2,2025-12-23,Platinum
640,Carlos Eduardo,Abreu,ifarias@example.org,46 8538-3141,1999-10-12,F,Aparecida Alegre,PR,1,2025-05-21,Ouro
641,Caio,Mendonça,marcelarocha@example.com,27 8264-8939,1991-12-11,F,Cardoso das Flores,RN,5,2025-05-08,Prata
642,Camila,Rezende,xduarte@example.com,12 5913-2652,1981-12-05,M,da Rocha das Flores,MA,2,2025-04-03,Platinum
643,Maria Clara,Moreira,eloa35@example.com,64 4725-9785,1960-02-23,M,Rios Paulista,PR,4,2026-07-31,Ouro
644,Stella,da Paz,cunhabenjamim@example.org,+55 68 2946-1451,1994-04-13,F,Martins,DF,5,2024-12-08,Platinum
645,Kevin,Farias,joseda-cruz@example.net,37 0037-9609,1959-11-14,M,Brito,RJ,2,2025-08-07,Bronze
646,Agatha,da Luz,sousarebeca@example.org,+55 34 1342-1886,1977-11-06,F,Moreira,ES,5,2024-10-27,Ouro
647,Guilherme,da Cunha,davi-lucas73@example.com,74 5260-5708,1982-06-14,M,Gonçalves das Flores,AL,5,2024-08-23,Bronze
648,Luísa,da Rocha,lucas-gabrielaragao@example.net,+55 89 1161-8460,1993-06-12,M,Oliveira do Amparo,MG,5,2025-04-12,Prata
649,Caroline,Ramos,oliveirasophie@example.org,54 4397-7126,1972-02-03,M,Souza,PI,2,2024-06-04,Ouro
650,Olívia,Jesus,freitashellena@example.org,+55 21 6866-9791,1983-01-22,F,Jesus,AC,1,2026-07-02,Prata
651,Augusto,Guerra,dantenascimento@example.com,46 5418-6676,1970-11-11,F,Novaes dos Dourados,AC,1,2023-09-20,Platinum
652,João Felipe,Mendonça,josue09@example.org,37 6176-9902,1973-07-14,M,da Cruz da Praia,AP,4,2025-11-30,Prata
653,Ana Carolina,da Rosa,imacedo@example.net,13 8466-1446,1967-11-22,F,Sousa,AC,4,2024-03-19,Bronze
654,Paulo,Borges,carvalhoenrico@example.org,91 5963-7573,1970-08-14,F,da Cunha,RJ,3,2025-04-05,Bronze
655,Cecilia,Castro,vargaslivia@example.net,64 0532-7355,1996-02-29,F,da Paz de Rodrigues,PB,3,2026-01-02,Bronze
656,Olívia,Andrade,abarbosa@example.net,0500 825 0584,1992-12-17,M,Duarte da Mata,RR,5,2023-08-16,Bronze
657,Diogo,Campos,joaocosta@example.org,63 1010-6070,1998-09-09,M,da Paz,GO,4,2024-02-15,Ouro
658,Kamilly,Casa Grande,acastro@example.net,+55 82 1586-4153,1984-03-15,M,Nogueira das Flores,RN,5,2023-12-24,Bronze
659,Larissa,Rezende,freitasfelipe@example.net,+55 33 3504-3392,1962-09-17,M,Alves da Prata,AC,4,2024-08-10,Bronze
660,Davi Miguel,da Mota,davi-lucca78@example.org,31 9326-5128,1965-03-29,F,Ribeiro do Galho,AP,4,2025-05-28,Prata
661,Julia,Farias,caua93@example.net,73 0967-9955,1988-04-07,M,Montenegro de Macedo,RR,4,2025-11-08,Ouro
662,Henrique,Duarte,rodrigo14@example.net,82 8942-4919,1975-06-21,F,Sampaio,MS,4,2026-03-11,Platinum
663,Gabrielly,Sampaio,omonteiro@example.net,+55 15 6435-7683,1978-01-08,F,Fonseca do Amparo,MA,1,2024-06-10,Prata
664,Apollo,Aparecida,juliaribeiro@example.com,65 3329-6792,1966-03-24,F,Pinto de Minas,RR,1,2026-06-12,Prata
665,Laura,Guerra,gazevedo@example.org,+55 45 5247-6563,2003-11-21,F,Brito de Pimenta,RR,5,2025-01-29,Prata
666,Yuri,Nunes,goncalvesanthony-gabriel@example.net,+55 33 0396-6981,1978-08-21,M,Nascimento,PR,1,2025-02-21,Bronze
667,Sara,da Cruz,rdas-neves@example.com,75 3428-9788,1997-06-14,F,Vieira do Galho,SC,4,2024-05-31,Platinum
668,Emanuel,Vieira,pedro-lucascosta@example.net,+55 97 8338-3776,1993-05-20,F,Macedo,AL,2,2023-09-09,Prata
669,Isadora,Fernandes,frocha@example.com,+55 54 1226-7888,1999-09-02,F,Gonçalves do Norte,AL,3,2025-07-22,Prata
670,Calebe,Peixoto,matheus90@example.net,47 9537-6588,1974-12-03,F,Mendonça Verde,MT,2,2024-10-01,Bronze
671,Ravy,Fogaça,souzamaria-flor@example.net,+55 65 0974-3962,1958-04-12,M,Novais de Castro,MA,4,2024-11-19,Bronze
672,Ana Júlia,Correia,jose32@example.com,45 9198-5956,2001-10-09,M,Pacheco,TO,2,2024-07-02,Bronze
673,Bárbara,Borges,jose-pedro92@example.org,63 1767-7956,2000-03-11,M,Sá das Pedras,TO,5,2025-05-07,Bronze
674,Rafael,Leão,gmoreira@example.org,85 7562-2692,1961-09-06,F,Cassiano de das Neves,AP,5,2024-08-27,Bronze
675,Henry Gabriel,Peixoto,sabrina86@example.org,+55 73 9146-8134,1980-03-16,M,Melo de Goiás,AM,1,2023-09-24,Platinum
676,Allana,Pastor,pachecorael@example.net,12 1481-4067,1990-09-12,F,Sousa,DF,2,2023-12-16,Prata
677,José Miguel,Almeida,valentimda-luz@example.com,77 8189-4902,2000-12-31,M,Nascimento de da Costa,RS,2,2024-02-17,Ouro
678,Luigi,Cavalcante,alvesmanuella@example.org,13 9663-9917,1958-08-24,M,Novais da Praia,MG,5,2023-12-09,Ouro
679,Ana Júlia,da Mata,carolinacorreia@example.com,95 3958-7272,1958-11-14,F,Borges de Andrade,DF,2,2024-03-16,Ouro
680,Mariana,da Cunha,lara33@example.net,0300 341 2107,1998-12-07,M,Sales de da Cunha,PE,5,2025-10-13,Prata
681,Gustavo Henrique,da Costa,aurora70@example.org,+55 33 8733-9853,1995-12-09,F,Novaes das Pedras,ES,3,2023-12-30,Ouro
682,Benjamin,Vieira,borgesjosue@example.com,51 5373-8181,1992-03-14,M,Castro de Fogaça,AP,5,2025-02-08,Prata
683,Mariana,Gomes,ilima@example.net,+55 49 8840-0854,1996-01-23,F,Melo de Costa,RS,5,2025-01-18,Platinum
684,Luísa,Guerra,luiz-otaviooliveira@example.com,74 4333-4573,2006-05-12,M,Moreira Paulista,RN,3,2024-02-05,Platinum
685,Sara,Silva,maria-juliafreitas@example.org,+55 62 3936-6928,1964-10-14,F,Souza,MT,4,2026-02-26,Platinum
686,Gael,Cassiano,agathada-cruz@example.net,+55 85 8262-2812,1983-01-03,M,Aparecida da Prata,RJ,3,2024-12-13,Platinum
687,Ana Beatriz,Rios,sda-rosa@example.net,96 2842-2840,1956-01-18,M,Marques Grande,MS,5,2025-10-01,Platinum
688,Benjamim,Jesus,hpacheco@example.org,+55 16 1332-1681,1961-12-01,M,Abreu,DF,2,2024-05-13,Ouro
689,Alana,Fogaça,pcorreia@example.com,17 3606-2404,1978-11-27,M,Barros dos Dourados,MG,4,2024-04-22,Bronze
690,Davi Luiz,Farias,ian82@example.org,+55 27 0466-3802,1957-07-28,F,Porto,PE,4,2025-01-04,Prata
691,Murilo,Cirino,malbuquerque@example.net,+55 54 5232-5538,1986-12-17,F,Pereira da Praia,TO,2,2024-11-19,Ouro
692,Rafael,Pimenta,eloaoliveira@example.com,+55 35 8795-0027,1966-05-31,M,Abreu de Goiás,SC,3,2026-03-02,Bronze
693,Luiz Fernando,Moreira,davi-lucasmonteiro@example.org,87 0298-6864,1971-04-23,F,Andrade,MS,3,2025-11-23,Bronze
694,Valentina,Pacheco,mateuspeixoto@example.net,+55 32 1112-8763,1995-09-27,M,Jesus,SE,1,2023-08-11,Ouro
695,João Lucas,Pacheco,ysilva@example.net,74 9785-6370,1975-03-05,F,Garcia,ES,5,2025-01-12,Bronze
696,Mariah,da Paz,tguerra@example.net,+55 46 5310-1817,1972-09-01,M,Nogueira de Rios,RR,2,2025-08-06,Prata
697,Ísis,Borges,rebecamelo@example.net,27 9049-3812,1979-06-01,F,Casa Grande de Costela,RR,2,2024-06-20,Ouro
698,Eduardo,Machado,macedodavi-lucas@example.org,+55 13 8741-9528,1968-05-02,F,Siqueira,RJ,1,2025-11-07,Prata
699,Nathan,das Neves,julia33@example.net,+55 35 9893-3870,1968-02-14,M,da Rosa do Norte,MT,1,2026-05-19,Platinum
700,Maria,Machado,maria-sophia83@example.com,54 9941-9489,1978-10-16,M,Novais do Campo,GO,5,2025-10-26,Prata
701,Maria,Leão,da-cruzoliver@example.org,15 4479-2548,1978-02-26,F,da Luz da Mata,AM,2,2024-02-18,Ouro
702,Emanuel,Fernandes,freitasana-julia@example.net,+55 15 3886-0118,1963-08-05,F,Camargo,MT,4,2024-09-12,Platinum
703,Isabela,Pereira,vinicius94@example.org,62 9856-7758,1983-01-27,F,Silveira de da Costa,MT,3,2026-01-11,Ouro
704,Maria Flor,Farias,xgomes@example.org,68 9189-2520,1956-03-25,F,Freitas,BA,5,2024-12-21,Platinum
705,Allana,Dias,bpacheco@example.com,+55 54 4387-4036,1997-11-20,F,Jesus,PE,1,2025-04-26,Platinum
706,Letícia,Moura,hda-cruz@example.com,+55 63 4820-7872,1971-03-28,F,da Cruz Alegre,MA,2,2024-06-09,Ouro
707,Maria Alice,Araújo,maria-liz61@example.com,+55 33 8228-3222,1997-08-17,F,Carvalho,DF,4,2024-02-27,Bronze
708,Gustavo,Marques,ccirino@example.org,+55 34 9543-1707,1985-09-01,M,Castro,ES,2,2025-11-24,Bronze
709,Diego,Cunha,ryanleao@example.net,+55 35 8564-9161,2001-10-23,F,Câmara,MS,5,2024-12-23,Platinum
710,Kaique,Marques,allana36@example.net,75 4881-2086,1993-08-08,F,da Cruz do Norte,TO,2,2026-07-02,Prata
711,Leandro,Barros,marquesisaac@example.org,19 9706-3619,1974-11-29,F,Novaes do Norte,AM,2,2023-12-30,Platinum
712,Gabriela,Rodrigues,julia42@example.com,38 9190-6918,1969-01-28,M,Barros Alegre,PA,4,2024-04-27,Ouro
713,Clara,Farias,jlopes@example.com,+55 61 0198-3812,1980-06-10,F,Pastor da Prata,SE,4,2025-12-20,Platinum
714,Lucas Gabriel,Pacheco,azevedoana-livia@example.net,+55 65 7044-7220,1999-08-12,F,Fogaça,RO,2,2025-08-22,Ouro
715,Manuella,Leão,thiagoda-conceicao@example.org,24 5575-9526,1977-04-07,M,Porto,TO,2,2025-06-17,Platinum
716,Melissa,Leão,maria-liz34@example.net,+55 12 3073-8755,1989-10-12,M,Campos,GO,5,2026-03-23,Bronze
717,Hadassa,Souza,joao-lucas32@example.org,68 4046-5606,1996-12-17,M,Melo,MG,1,2024-04-21,Bronze
718,João Gabriel,Dias,emanuel52@example.org,12 1612-9739,1971-03-07,M,Novaes,AP,4,2023-10-09,Prata
719,Mariana,Vieira,cavalcantepedro@example.com,+55 83 0652-8015,1967-10-02,M,Casa Grande de Teixeira,PE,1,2024-04-16,Prata
720,Alana,Barbosa,xaraujo@example.com,+55 77 6274-3023,1964-01-18,M,Pires de Martins,AM,2,2025-10-24,Platinum
721,Pedro Henrique,Fogaça,camargomaria-julia@example.net,47 8753-8302,2000-06-24,F,Moraes de Minas,PI,1,2026-02-09,Platinum
722,Eduarda,Nogueira,juanporto@example.net,53 4566-2629,1963-10-25,F,Fernandes de Goiás,SP,1,2025-12-02,Bronze
723,Yan,Lima,afonseca@example.com,63 8870-8929,1971-10-24,F,Mendes,BA,1,2024-11-21,Bronze
724,Pedro Henrique,Siqueira,ianfreitas@example.com,33 0986-1187,1995-03-01,F,da Conceição do Campo,CE,5,2025-12-13,Ouro
725,Diego,Fogaça,maria-julia71@example.net,99 5555-9490,1960-03-21,M,Cavalcante,RO,5,2025-02-26,Platinum
726,Agatha,da Cruz,enzo-gabriel32@example.net,82 7422-4477,1991-08-17,M,Nunes,SE,1,2025-05-01,Bronze
727,Luigi,Sales,pda-mata@example.org,16 9282-1917,1997-08-05,M,Monteiro,AP,2,2024-01-02,Prata
728,Alice,Montenegro,piresluiz-fernando@example.org,+55 45 5894-9101,2000-10-19,F,Moura de Goiás,RO,3,2024-08-23,Ouro
729,Emanuel,Lima,davi-lucasferreira@example.org,37 0420-3156,1962-01-15,F,Vasconcelos,PE,1,2025-04-12,Ouro
730,Léo,Lima,pietra60@example.org,+55 71 5466-1470,2002-05-04,F,Pereira do Amparo,PI,4,2024-09-22,Prata
731,Rhavi,Cavalcanti,cavalcantefelipe@example.org,96 2444-1646,2008-04-06,M,Cirino,AC,3,2026-02-12,Bronze
732,João,Gomes,da-cruzesther@example.org,+55 73 0083-1131,1997-01-29,M,das Neves,ES,1,2024-03-11,Platinum
733,Aylla,Andrade,nina38@example.com,85 4091-6170,1989-08-08,F,Vieira de Sales,GO,4,2026-03-05,Platinum
734,Ana Lívia,Porto,tgarcia@example.org,15 2501-1607,2006-06-06,M,Costela da Serra,MG,1,2024-05-07,Prata
735,Daniela,Rios,camarajoao-pedro@example.net,+55 69 1417-2421,1990-02-17,M,Dias,MA,4,2025-08-11,Platinum
736,Maria Cecília,Mendonça,yagosa@example.com,+55 14 9446-0657,1995-01-25,F,Fernandes,AL,5,2024-09-30,Bronze
737,Maria Clara,Rezende,sviana@example.com,+55 14 2493-8784,2002-10-30,M,Silva da Prata,AL,2,2026-05-25,Prata
738,Pedro Henrique,Cunha,carlos-eduardo38@example.net,+55 92 5927-7337,1997-02-05,F,Moreira de Goiás,RJ,3,2025-08-27,Bronze
739,Júlia,Gonçalves,wferreira@example.org,18 4145-1632,1983-10-13,M,Siqueira Verde,ES,3,2026-05-13,Bronze
740,Lara,Cunha,heloisamendonca@example.org,97 2033-0393,1976-11-29,M,Cavalcanti do Campo,DF,3,2025-03-15,Bronze
741,Bárbara,Nunes,calebe55@example.com,+55 47 4956-2365,2000-08-20,M,Leão,MG,5,2024-07-30,Prata
742,Natália,Moraes,rodrigo09@example.org,+55 87 0388-5727,1965-03-01,F,Castro de Caldeira,AM,1,2024-05-29,Ouro
743,Laura,Correia,joao-lucas49@example.net,+55 96 1453-7094,1962-06-22,M,Vasconcelos da Serra,MS,5,2026-02-03,Prata
744,Matheus,Pastor,isismartins@example.net,16 2184-4019,1975-06-30,F,Duarte,RO,5,2026-01-13,Ouro
745,Vitória,Moura,gaelda-mota@example.com,+55 38 5812-1949,1967-06-08,F,da Luz do Oeste,RR,2,2024-09-17,Bronze
746,Kaique,da Rocha,allana90@example.net,71 5434-4408,1956-11-02,F,Cardoso,RR,1,2024-01-22,Bronze
747,Hadassa,da Rocha,oviana@example.org,33 4063-4645,1989-11-19,F,Martins,DF,2,2025-09-23,Bronze
748,Raquel,Gonçalves,vitor43@example.com,21 4489-4277,1966-01-19,F,Ribeiro de Costa,SP,5,2023-12-21,Platinum
749,Vicente,Viana,sazevedo@example.com,+55 43 9715-3991,1956-01-31,F,Sousa de Ramos,RR,1,2024-07-14,Ouro
750,Sophie,Novaes,pintojoao@example.net,27 2969-5828,2004-09-11,F,Novaes de Araújo,SE,4,2024-10-17,Prata
751,Luara,Rezende,maria-fernanda55@example.org,42 1566-1267,1967-02-09,F,Araújo,AC,5,2025-03-02,Platinum
752,Zoe,Garcia,alvesisis@example.net,45 4392-9424,1969-01-17,F,Castro,RS,2,2025-08-25,Platinum
753,Clarice,Fernandes,joao-miguel82@example.com,21 5121-6265,1973-12-08,M,Nascimento,RN,5,2024-06-17,Ouro
754,Alexandre,Lopes,stephany66@example.com,11 9514-9579,2004-10-19,M,Rodrigues,SE,1,2024-09-19,Bronze
755,Maria Julia,Gomes,agatha40@example.net,+55 71 3476-9185,1978-11-24,F,Carvalho do Oeste,AC,2,2024-04-29,Platinum
756,Paulo,da Rosa,siqueiraana-laura@example.com,+55 61 5214-7487,2003-01-12,M,Martins,AM,4,2025-07-04,Ouro
757,Elisa,Cavalcanti,mmarques@example.com,+55 44 5867-3843,1975-04-09,F,Azevedo,RS,1,2024-08-23,Bronze
758,Davi,Brito,mbarros@example.org,+55 34 0835-5530,1979-05-09,M,Cirino da Mata,MT,3,2026-04-27,Platinum
759,Ana Julia,Souza,camposnoah@example.com,+55 31 5367-4653,1961-08-14,F,da Rocha de Rocha,DF,3,2026-01-21,Bronze
760,Benício,Gomes,benjamin00@example.com,+55 74 9265-7531,1992-07-20,M,Silveira,RN,1,2025-09-29,Prata
761,Ana Liz,Fogaça,ucorreia@example.net,11 6489-7811,1992-12-08,F,Porto,AP,4,2026-06-21,Platinum
762,Camila,Novaes,ferreiraluan@example.net,+55 86 7123-9531,1988-05-11,M,da Mota,RO,1,2024-02-23,Bronze
763,Mariah,Barbosa,csouza@example.org,+55 41 4876-9657,1984-07-29,F,da Cruz,BA,5,2024-04-11,Bronze
764,Pedro Henrique,Albuquerque,evelynvasconcelos@example.org,85 2023-9272,1981-10-30,F,Rezende das Pedras,SE,4,2023-12-24,Bronze
765,Aurora,Costa,grezende@example.net,34 9085-4060,1997-05-03,F,Abreu,MS,4,2024-06-18,Platinum
766,Maria Cecília,da Luz,heloisavargas@example.com,+55 32 8408-0879,1967-08-27,M,Santos,BA,5,2023-09-01,Prata
767,Esther,Cunha,zmendes@example.net,+55 74 5780-9343,1979-11-17,M,Nunes,DF,4,2023-12-21,Prata
768,Maria Isis,Garcia,agatha61@example.com,49 5121-1550,1980-09-06,M,Peixoto da Prata,SC,3,2026-07-09,Ouro
769,Kaique,Garcia,danilo48@example.net,67 0728-6888,1959-12-03,F,Marques,MT,4,2024-09-10,Prata
770,Isabelly,Aparecida,sophiecampos@example.com,+55 63 1116-0510,2005-11-05,M,Rocha,AC,2,2025-01-06,Platinum
771,Marina,Dias,moreiraisabel@example.net,+55 79 5957-3727,1971-02-24,F,Cunha,PB,4,2024-09-23,Ouro
772,Luiz Fernando,da Paz,limamaria-fernanda@example.net,84 5214-6815,2006-06-23,F,Jesus,AC,1,2024-11-02,Ouro
773,Lucas Gabriel,Machado,vinicius73@example.net,85 0588-6968,1979-03-23,F,Casa Grande,SP,2,2025-01-21,Platinum
774,Mariana,Monteiro,carolinasousa@example.com,67 5089-6485,2002-06-23,M,Albuquerque,GO,4,2024-09-15,Bronze
775,Guilherme,Novaes,gabriel27@example.com,93 6494-9397,1981-03-10,M,Dias,RO,3,2025-02-05,Bronze
776,Isabela,Brito,brenda60@example.net,+55 71 5599-4164,1992-09-23,F,da Conceição,AM,3,2025-12-05,Platinum
777,Lucca,da Paz,novaistheo@example.net,+55 27 5300-3706,1996-03-03,F,Gomes,AC,4,2024-09-28,Ouro
778,Evelyn,Alves,eduardocostela@example.com,+55 28 1783-0640,1991-09-05,F,Vargas,AC,5,2024-02-08,Prata
779,Ana Liz,Mendes,macedoelisa@example.com,+55 99 9686-7184,1985-12-18,F,Porto,RR,3,2025-10-08,Prata
780,Ana Luiza,Gonçalves,riospedro@example.net,27 5808-8815,1960-10-19,F,Aparecida,RR,3,2024-11-08,Prata
781,Maria Fernanda,da Mota,teixeiraisis@example.net,53 0429-2796,2004-10-22,F,da Paz de Barbosa,ES,3,2025-02-21,Ouro
782,Ana Julia,Fogaça,ana-sophiapeixoto@example.net,+55 53 9496-2988,1973-01-08,F,Garcia do Campo,MG,5,2024-12-11,Prata
783,Anna Liz,Ferreira,britomaria-liz@example.org,+55 12 8450-5272,1959-07-28,F,Alves Verde,PA,4,2026-02-01,Ouro
784,Oliver,Freitas,albuquerqueevelyn@example.net,41 2819-5970,1991-11-27,F,Martins,GO,3,2024-09-13,Bronze
785,Lorenzo,Silva,fabreu@example.com,+55 79 3273-4282,1973-02-23,M,Borges da Prata,RO,5,2023-11-19,Prata
786,Raul,da Rocha,abreuana-livia@example.org,17 1529-8733,2003-09-15,M,da Cunha,MT,4,2026-04-11,Prata
787,Matteo,Monteiro,camaraisabela@example.org,61 7895-2224,2000-12-22,F,Alves de Peixoto,AL,3,2023-10-27,Bronze
788,Felipe,Nunes,ryanpimenta@example.net,+55 21 8479-8810,2006-01-23,F,Barros,AL,4,2024-04-27,Prata
789,Ana Cecília,Guerra,rduarte@example.net,28 1257-8815,1957-07-01,F,da Cunha dos Dourados,BA,2,2023-10-02,Ouro
790,Maria Julia,Azevedo,rebecabarbosa@example.net,82 7091-7952,1982-06-12,M,da Costa Grande,RO,4,2023-10-25,Platinum
791,Henry Gabriel,Marques,joao-pedrocosta@example.org,+55 83 7108-1254,1973-11-02,M,da Cunha Alegre,RS,4,2025-05-27,Platinum
792,Augusto,das Neves,da-matamatteo@example.org,+55 92 1984-6251,2005-09-12,F,Pinto,GO,5,2026-01-15,Platinum
793,Maria Eduarda,Rocha,arthur-miguelsales@example.org,93 6587-5759,1978-07-05,M,Teixeira,SC,3,2024-06-10,Bronze
794,Laís,Casa Grande,jose-miguelrocha@example.org,+55 75 5208-0488,1961-06-28,M,Pinto,PB,2,2023-09-10,Ouro
795,Maria Júlia,Vasconcelos,sophiapacheco@example.net,+55 63 2588-5043,2005-02-08,M,Pinto dos Dourados,PI,5,2024-10-14,Bronze
796,Pedro Lucas,Carvalho,novaescatarina@example.com,+55 48 8788-3951,2000-04-09,F,Macedo Verde,PA,3,2025-06-21,Platinum
797,Gustavo Henrique,Vieira,goncalvesayla@example.com,+55 19 9954-8549,1972-10-08,M,Camargo,AC,1,2026-03-06,Bronze
798,Amanda,Gonçalves,garciaalana@example.net,+55 63 3791-8449,1957-01-20,F,Barbosa da Serra,BA,2,2024-08-03,Prata
799,Letícia,Leão,joao-gabriel90@example.net,33 8542-4654,2007-03-18,F,Sousa,ES,3,2026-06-07,Platinum
800,Maria Alice,Carvalho,jose-pedromacedo@example.net,66 0960-2945,1973-11-19,F,Silva de Vasconcelos,RJ,5,2025-04-05,Prata
801,Ana Beatriz,Vieira,sfarias@example.org,+55 92 3692-1884,1975-06-03,F,Campos,DF,1,2026-04-19,Platinum
802,Jade,Melo,wpimenta@example.net,38 9883-6824,1988-09-18,M,Vasconcelos,AM,3,2024-01-30,Platinum
803,Ana Júlia,Pimenta,danielda-conceicao@example.com,+55 81 3464-4076,1998-12-09,M,Pereira,PB,1,2023-12-07,Prata
804,João,Gonçalves,pda-mata@example.net,+55 33 1617-4098,1994-10-12,F,Melo de Borges,SE,3,2024-05-11,Ouro
805,Arthur Miguel,Fogaça,gustavo-henrique17@example.net,+55 41 3032-0489,1975-08-20,F,Cunha,TO,2,2025-12-13,Platinum
806,Lorenzo,Câmara,ana-laura83@example.com,45 1856-2987,1983-05-30,F,Borges,TO,4,2026-01-25,Bronze
807,Carlos Eduardo,Rios,aurora06@example.net,+55 69 9395-1974,1987-08-16,F,Rezende,AM,4,2023-12-14,Ouro
808,Nathan,Araújo,maria-alice53@example.net,+55 98 3924-9331,1961-01-22,M,Camargo,TO,3,2025-09-29,Bronze
809,Ravi,Albuquerque,maria-sophiacavalcanti@example.org,34 7216-3458,1977-01-03,M,Gomes,PA,1,2023-09-16,Ouro
810,Rael,Silveira,ilima@example.com,63 9200-2914,1986-03-06,M,Pires de Azevedo,MT,2,2024-01-18,Prata
811,Daniel,Barros,yda-mata@example.net,+55 74 3705-1697,1991-03-11,M,Vargas,MS,5,2024-11-09,Prata
812,Heloisa,Sales,maria-vitoria45@example.org,+55 73 8168-8389,2006-03-09,F,Rios das Flores,RS,5,2025-04-09,Platinum
813,Henry Gabriel,Barbosa,salescarlos-eduardo@example.org,+55 15 0185-4585,1960-10-12,F,Jesus,RR,2,2025-03-13,Platinum
814,Pedro Henrique,Machado,pastorvinicius@example.org,0800 466 1216,1977-08-20,M,Costa,RN,2,2026-07-28,Platinum
815,Ana Cecília,Machado,noah43@example.org,+55 31 0175-4521,1971-11-04,F,Cirino Grande,CE,1,2024-07-29,Prata
816,Théo,Moreira,danilomartins@example.net,+55 32 8827-4236,1955-12-06,F,Vieira do Sul,MT,5,2025-02-01,Platinum
817,Pedro Lucas,Marques,lauraalbuquerque@example.org,16 4430-9795,1974-07-23,F,Pereira da Praia,RR,1,2024-10-24,Prata
818,Enzo,Duarte,albuquerqueesther@example.net,11 1406-2208,1965-12-27,M,Costa,MA,3,2023-12-03,Bronze
819,Isis,Ribeiro,britobento@example.net,+55 69 1743-7540,1999-11-08,M,da Conceição de Ferreira,PI,5,2024-12-14,Prata
820,João Gabriel,Mendes,sophie06@example.com,84 8509-6869,1964-07-17,F,Peixoto,PB,3,2026-03-15,Prata
821,Juliana,Viana,abreuryan@example.net,0900 082 6703,2004-08-09,F,Gonçalves,AP,1,2024-10-04,Ouro
822,Enzo,Rodrigues,henry72@example.org,+55 45 9000-8796,1988-09-30,F,Gonçalves das Pedras,AC,5,2024-04-10,Ouro
823,Luiz Fernando,Jesus,cardosothiago@example.com,+55 21 5992-9550,1980-01-01,F,Carvalho do Campo,PR,5,2026-03-05,Platinum
824,Cauã,Santos,cavalcantiolivia@example.org,15 2824-7147,1983-12-07,M,Borges da Praia,PB,3,2023-12-14,Ouro
825,Davi Lucas,Cardoso,maria-isislopes@example.net,+55 47 7725-0674,1968-12-27,F,Moura,DF,5,2025-03-25,Prata
826,Olívia,Pastor,davi-lucca06@example.org,33 8935-9908,1992-03-13,F,Souza da Mata,AP,5,2023-12-27,Bronze
827,Letícia,Azevedo,pviana@example.net,+55 61 8587-5624,1963-09-08,M,Albuquerque,ES,3,2026-06-23,Bronze
828,Luiz Henrique,Mendes,mcorreia@example.net,64 6438-0393,1967-10-26,M,da Cruz de Costa,AP,3,2026-04-15,Bronze
829,Valentim,Barros,cunhacarolina@example.net,+55 44 9263-4708,1958-10-03,M,das Neves,PI,3,2023-11-14,Prata
830,Julia,Pimenta,ester57@example.net,+55 83 4956-7142,1977-10-05,F,Moura do Galho,PI,4,2024-01-12,Prata
831,Allana,Gomes,yago89@example.net,34 8671-3190,1997-06-17,F,Costa de Goiás,RS,4,2024-11-18,Prata
832,Sophie,da Costa,levi30@example.org,24 9804-4420,2001-01-29,F,Monteiro de Melo,SC,5,2025-02-07,Prata
833,Maya,Sá,psampaio@example.net,0300 509 8265,1983-05-20,M,Duarte,SC,4,2025-06-03,Ouro
834,Ana Clara,Aparecida,rafaelnovais@example.net,24 4391-4769,1964-11-30,M,Santos de Fogaça,SC,2,2024-06-14,Ouro
835,Evelyn,Santos,lunnaalbuquerque@example.net,24 5978-0988,1971-11-02,F,Peixoto,RJ,5,2023-12-26,Bronze
836,Henrique,Gomes,marcela67@example.com,37 7723-9899,1966-12-20,F,Garcia do Norte,MG,1,2024-10-24,Platinum
837,Maria Alice,Macedo,da-luzbrenda@example.net,16 6027-1471,1983-01-05,M,Cavalcante do Campo,RN,2,2026-07-22,Platinum
